ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),Satellites in range,Temperature (F),Level (%),Voltage (Volt),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.5039,2.5762,9.8689,-3.2383,1.2503,9.1717,-0.2656,1.3259,0.6972,-0.6114,0.0544,0.5211,8.58,20.82,-36.98,14.33,-13.4,18.27,2,55.206,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,899944,2014-11-08 14:07:55:004
-1.2941,1.998,9.2416,-1.4846,3.3261,9.1051,0.1905,-1.3281,0.1365,0.7036,-0.5431,0.994,13.62,13.19,-39.32,351.83,-16.24,14.97,2,55.576,19.519356,-96.91544,4363.55,0.9,16.129032,13 / 16,84.7,84,4.014,900445,2014-11-08 14:07:55:505
-0.3639,5.7521,8.6107,-0.3499,4.555,8.6776,-0.014,1.1971,-0.0668,0.002,-0.0927,-0.1378,13.81,5.68,-42.04,333.87,-27.68,2.31,2,57.472,19.519356,-96.91544,4363.55,0.9,16.129032,13 / 16,84.7,84,4.014,900946,2014-11-08 14:07:56:006
0.589,4.8602,7.367,0.2581,4.735,8.5839,0.3308,0.1252,-1.217,0.0127,0.3657,0.1391,9.93,5.12,-43.05,337.79,-28.76,-0.3,2,60.355,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,901446,2014-11-08 14:07:56:506
0.4681,1.8064,10.6422,0.4294,1.9402,9.6032,-0.2882,1.0142,-0.3221,0.2245,1.0679,0.6868,9.61,16.64,-38.72,334.21,-11.41,-2.56,2,60.582,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,901946,2014-11-08 14:07:57:006
0.346,1.3372,9.6774,-0.3709,2.8986,9.3611,0.4882,-0.4242,1.0859,-0.3757,-0.6134,-1.6532,14.36,11.23,-39.3,333.85,-21.01,2.89,2,57.537,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,902447,2014-11-08 14:07:57:507
-1.549,3.0897,10.0233,-0.6148,1.9351,9.5942,-0.7068,1.4312,1.0241,-0.1952,0.1779,0.0195,-1.63,18.82,-38.7,5.09,-13.23,3.46,2,57.394,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,902948,2014-11-08 14:07:58:008
-2.2637,2.0351,8.0493,-0.3985,3.4341,9.177,-0.8716,-2.2251,0.8774,-0.4275,0.3274,0.0517,6.47,13.16,-41.68,351.2,-20.5,2.49,2,57.013,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,903449,2014-11-08 14:07:58:509
1.0271,2.2458,11.2791,0.2591,2.3442,9.5188,0.1886,-0.7915,-0.1156,-0.5875,-0.4609,-0.8569,7.65,17.95,-39.71,342.74,-15.35,-0.96,2,56.813,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,903949,2014-11-08 14:07:59:009
-0.8284,2.6312,10.4363,-0.7326,2.2535,9.5161,-0.0431,1.6539,-0.5809,-0.3133,0.0054,0.1954,3.35,18.25,-39.69,0.48,-15.49,4.61,2,57.149,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,904449,2014-11-08 14:07:59:509
-0.4537,1.4174,8.1151,-0.4546,2.5141,9.468,-0.059,0.0214,-1.1553,-0.2898,0.1349,0.039,9.63,15.09,-40.2,341.63,-17.38,1.78,2,56.775,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,904949,2014-11-08 14:08:00:009
-0.2274,1.9812,6.9659,0.2913,1.7138,9.6514,0.0679,-1.958,1.4889,0.8178,1.0052,0.3823,2.89,19.68,-39.22,351.04,-10.06,-1.73,2,59.772,19.519356,-96.91544,4363.55,0.9,16.129032,13 / 16,84.7,84,4.014,905449,2014-11-08 14:08:00:509
-0.7374,4.0235,9.1387,-0.3771,2.2224,9.5441,-0.2143,0.4998,1.5399,0.0073,-0.2789,-0.0085,5.94,18.31,-39.26,351.21,-13.6,2.74,2,57.449,19.519356,-96.91544,4363.55,0.9,16.129032,13 / 16,84.7,84,4.014,905950,2014-11-08 14:08:01:010
-0.2897,3.2346,7.4927,-0.5732,3.2959,9.2184,0.4966,-0.7102,-2.0035,-0.1537,0.6924,0.516,14.69,12.13,-39.41,333.06,-19.64,3.56,2,60.724,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,906451,2014-11-08 14:08:01:511
-0.6548,1.4186,9.183,-0.9099,3.2159,9.2196,1.1242,-1.0671,-0.9117,-0.0142,0.3833,-0.5045,9.91,15.24,-39.77,347.67,-19.14,5.64,2,59.377,19.519356,-96.91544,4363.55,0.9,16.129032,14 / 16,84.7,84,4.014,906955,2014-11-08 14:08:02:015
-1.0199,3.2884,10.6913,-0.7572,2.6513,9.411,-0.1478,1.4296,0.082,-0.0312,0.2167,0.1132,9.15,16.79,-38.46,347.54,-15.69,4.6,2,57.608,19.519396,-96.91546,4368.71,1.13,16.129032,14 / 16,84.7,84,4.014,907456,2014-11-08 14:08:02:516
-0.0658,2.8276,7.58,-0.7015,3.0441,9.2958,0.2071,0.4921,-1.3004,-0.0093,0.1459,0.1227,14.32,13.08,-38.29,335.12,-18.69,3.75,2,57.06,19.519396,-96.91546,4368.71,1.13,16.129032,14 / 16,84.7,84,4.014,907956,2014-11-08 14:08:03:016
0.0515,2.1572,7.701,-0.4819,2.6316,9.4347,-0.0916,-0.7354,1.6397,0.65,0.5882,0.1195,6.18,16.21,-39.24,347.75,-16.93,3.2,2,60.426,19.519396,-96.91546,4368.71,1.13,16.129032,14 / 16,84.7,84,4.014,908456,2014-11-08 14:08:03:516
-1.8268,2.8024,10.6111,-0.8773,2.2526,9.504,-0.6634,1.2214,0.645,0.0678,0.0364,0.1952,4.61,18.48,-37.84,353.5,-14.53,5.82,2,58.869,19.519396,-96.91546,4368.71,1.13,16.129032,14 / 16,84.7,84,4.014,908956,2014-11-08 14:08:04:016
-0.419,2.0399,8.4839,-0.8541,2.8521,9.3438,0.313,0.07,-1.2981,-0.3455,0.4426,0.6202,15.93,13.32,-37.84,332.41,-16.91,5.22,2,59.483,19.519407,-96.91546,4367.74,1.8,16.129032,14 / 16,84.7,84,4.014,909456,2014-11-08 14:08:04:516
0.2658,1.555,8.7269,-0.26,2.7623,9.406,-0.0261,-0.6841,0.2103,0.3884,0.0263,-0.8434,10.14,15.67,-38.87,341.34,-16.36,1.58,2,57.029,19.519407,-96.91546,4367.74,1.8,16.129032,14 / 16,84.7,84,4.014,909956,2014-11-08 14:08:05:016
-1.1193,3.2154,9.4894,-0.5059,2.1449,9.5558,-0.6062,1.3662,0.7189,-0.3235,-0.2445,-0.4753,2.68,19.25,-38.25,353.18,-13.56,2.65,2,54.957,19.519411,-96.91546,4367.42,1.8,16.129032,14 / 16,84.7,84,4.014,910456,2014-11-08 14:08:05:516
-0.8464,2.5714,8.4803,-0.9009,2.8837,9.3297,-0.0603,-1.5393,-1.2624,-0.1103,-0.062,0.2154,9.45,16.23,-39.11,349.06,-17.1,5.52,2,53.782,19.519411,-96.91546,4367.42,1.8,16.129032,14 / 16,84.7,84,4.014,910957,2014-11-08 14:08:06:017
-0.9397,1.1097,9.4822,-0.9833,2.6373,9.394,0.8516,-1.0284,-1.2334,0.3401,0.3086,0.0283,4.16,17.77,-38.85,356.41,-15.23,3.32,2,67.237,19.519411,-96.91546,4367.42,1.8,16.129032,13 / 16,84.7,84,4.014,911457,2014-11-08 14:08:06:517
-0.9864,2.6779,11.066,-0.4649,1.9451,9.6006,-1.2398,1.3146,0.3318,0.1127,0.2591,0.3838,0.56,19.73,-37.01,2.43,-12.93,4.74,2,53.847,19.519411,-96.91546,4367.42,1.8,16.129032,13 / 16,84.7,84,4.014,911957,2014-11-08 14:08:07:017
-0.9613,2.6564,6.8905,-1.1919,2.5772,9.3866,0.4126,0.5783,-0.8249,-0.7295,-0.6619,-0.4131,11.53,15.14,-37.63,345.27,-19.12,7.26,2,53.844,19.519411,-96.91546,4367.42,1.8,16.129032,14 / 16,84.7,84,4.014,912458,2014-11-08 14:08:07:518
